gene,weighted_degree,degree
SMIM22,2.8424563705921173,13
RUFY3,2.7845507115125656,13
TMEM45B,2.7336106449365616,10
RPGR,2.725285917520523,14
PDZK1IP1,2.714374005794525,13
TSPAN7,2.7007869482040405,12
NUAK1,2.687452509999275,11
FRYL,2.64958094060421,12
S100A9,2.6308485567569733,11
SLC34A2,2.6226425170898438,11
EPPK1,2.610601395368576,12
CD36,2.6036731898784637,11
PRRX1,2.5991978496313095,12
ZC3H4,2.586533859372139,12
GTF2A1,2.555458500981331,11
GNG11,2.5279586911201477,10
TTC14,2.5212584733963013,10
TWIST2,2.499851167201996,13
TOR1AIP1,2.4915712475776672,10
KLK7,2.472261279821396,11
APOD,2.446871280670166,10
ALDH1A3,2.4370676428079605,11
PPP1R15B,2.4107211530208588,11
KDM7A,2.4072913378477097,12
DNAJB1,2.3952005207538605,9
MAL2,2.3845884799957275,12
MPZL2,2.3776616156101227,11
PRKCH,2.3688785135746,9
C1R,2.3497818261384964,9
AGTR1,2.3232523053884506,9
ADAMTS4,2.2957818806171417,10
FN1,2.2842782586812973,11
DCP2,2.2828719168901443,9
PDP1,2.2661393731832504,12
GLIPR1,2.2461419105529785,11
LRRC32,2.2189163118600845,9
DMTF1,2.2179744094610214,9
PPARG,2.193924203515053,10
COG3,2.1842765361070633,8
GMFG,2.149943560361862,9
CLEC2B,2.14622263610363,9
ZEB1,2.13319131731987,9
KRT14,2.1271968632936478,7
MIA,2.125805601477623,10
KCNE4,2.1166800260543823,9
TMEM263,2.1137318313121796,10
BAG3,2.1084123104810715,10
RAPGEF5,2.0745671838521957,10
HERPUD2,2.070896252989769,11
BGN,2.045602008700371,9
APOLD1,2.006751999258995,8
CLIC2,2.002445086836815,9
CSRNP1,1.9687422513961792,9
IL1R1,1.9513647705316544,10
MYSM1,1.9010463058948517,9
SMIM3,1.8912343233823776,10
ZNF263,1.8888169527053833,7
FHL2,1.8855351954698563,8
CXCL17,1.8821534216403961,9
PIP,1.8642799407243729,8
LTF,1.8638166785240173,9
LAMA3,1.8577300757169724,9
ARHGEF35,1.8553137183189392,10
CCNL1,1.8338793367147446,9
ESAM,1.7986981272697449,7
BMP2K,1.7742902487516403,9
SWAP70,1.7674845457077026,8
TENT5A,1.7608117312192917,8
IFI27,1.7583722174167633,7
GNA12,1.751801073551178,8
PI3,1.7418668866157532,9
CD93,1.7395681291818619,6
ARHGEF5,1.737628310918808,8
IRX2,1.7366877645254135,7
SOX9,1.735822781920433,8
CXCL12,1.7347257435321808,7
DLC1,1.7199952453374863,7
BEX2,1.711684376001358,9
IGFBP6,1.7084600031375885,8
